Country,Code,Year,Mortality rate,GDP,Homicide,Health expenditure,Universal_healthcare
Costa Rica,CRI,2009,1.07,16174.27686,2.333674194,9.68658882,1
Costa Rica,CRI,2010,1.05,16830.43618,2.42993832,9.65747228,1
Costa Rica,CRI,2011,1.02,17360.20159,2.334619915,9.72939981,1
Costa Rica,CRI,2012,0.99,17994.53623,2.249158335,9.55968402,1
Costa Rica,CRI,2013,0.96,18233.01597,2.272849726,9.4665247,1
Costa Rica,CRI,2014,0.93,18669.09668,2.253403293,9.31311229,1
Cote d'Ivoire,CIV,1995,15.2,4064.93372,0.925689746,6.36900793,0
Cote d'Ivoire,CIV,1996,15.09,4240.163679,0.916284836,6.74057936,0
Cote d'Ivoire,CIV,1997,14.93,4263.548765,0.920521658,7.06619884,0
Cote d'Ivoire,CIV,1998,14.73,4342.125774,0.929071541,7.29820334,0
Cote d'Ivoire,CIV,1999,14.5,4290.396128,0.933722163,6.52167773,0
Cote d'Ivoire,CIV,2000,14.23,4093.874782,0.950575706,6.00117587,0
Cote d'Ivoire,CIV,2001,13.91,4001.956311,0.929720812,4.84648676,0
Cote d'Ivoire,CIV,2002,13.59,3848.776086,0.936128492,4.46676932,0
Cote d'Ivoire,CIV,2003,13.25,3717.052553,1.0003354,4.65208666,0
Cote d'Ivoire,CIV,2004,12.9,3685.179703,1.021562709,5.23740268,0
Cote d'Ivoire,CIV,2005,12.53,3670.180922,1.024341078,5.3896073,0
Cote d'Ivoire,CIV,2006,12.17,3646.272188,0.997948994,5.87099688,0
Cote d'Ivoire,CIV,2007,11.81,3630.047645,1.012537435,6.34588449,0
Cote d'Ivoire,CIV,2008,11.42,3639.893481,1.023554529,6.20550231,0
Cote d'Ivoire,CIV,2009,11,3673.26125,1.03539109,6.41352727,0
Cote d'Ivoire,CIV,2010,10.64,3660.903847,1.048290987,6.32384065,0
Cote d'Ivoire,CIV,2011,10.32,3417.778385,1.088266946,6.42052546,0
Cote d'Ivoire,CIV,2012,10.02,3692.647643,1.130508033,6.14322312,0
Cote d'Ivoire,CIV,2013,9.69,3922.540884,1.174395253,5.80954361,0
Cote d'Ivoire,CIV,2014,9.36,4161.9403,1.205551038,5.71627357,0
Croatia,HRV,1995,1,15002.64875,0.337905854,6.74396895,1
Croatia,HRV,1996,0.96,16108.026,0.317066432,7.00520024,1
Croatia,HRV,1997,0.93,17190.92107,0.30046104,5.7929835,1
Croatia,HRV,1998,0.89,17595.53011,0.280819865,6.58691214,1
Croatia,HRV,1999,0.86,17504.17545,0.256734897,7.24325614,1
Croatia,HRV,2000,0.83,18183.58811,0.231441422,7.66469802,1
Croatia,HRV,2001,0.8,19455.78157,0.209032925,7.16206455,1
Croatia,HRV,2002,0.77,20548.41066,0.187566135,6.19018539,1
Croatia,HRV,2003,0.74,21700.29874,0.177987319,6.34665765,1
Croatia,HRV,2004,0.7,22595.54833,0.170868955,6.55583737,1
Croatia,HRV,2005,0.67,23538.75443,0.160137195,6.89409977,1
Croatia,HRV,2006,0.64,24708.29929,0.155520923,6.95312104,1
Croatia,HRV,2007,0.61,25966.09694,0.146788751,7.44334788,1
Croatia,HRV,2008,0.59,26460.89598,0.1432669,7.7045206,1
Croatia,HRV,2009,0.57,24548.79184,0.131279662,8.17701771,1
Croatia,HRV,2010,0.55,24280.60269,0.121716643,8.24785313,1
Croatia,HRV,2011,0.53,24316.24798,0.116302621,7.79909419,1
Croatia,HRV,2012,0.52,23807.31559,0.112301219,7.79722563,1
Croatia,HRV,2013,0.51,23766.97604,0.105828079,7.82827445,1
Croatia,HRV,2014,0.5,23782.50246,0.098606066,7.80324176,1
Cyprus,CYP,1995,0.9,28692.37252,0.337182469,4.73555051,0
Cyprus,CYP,1996,0.85,28591.26473,0.333529036,5.20546815,0
Cyprus,CYP,1997,0.8,28933.28046,0.324855647,5.53045023,0
Cyprus,CYP,1998,0.75,30327.21182,0.31732677,5.58342922,0
Cyprus,CYP,1999,0.7,31488.62286,0.314098625,5.59747051,0
Cyprus,CYP,2000,0.66,33013.98251,0.310986387,5.76878621,0
Cyprus,CYP,2001,0.62,33950.95983,0.310599628,5.78263528,0
Cyprus,CYP,2002,0.59,34813.67667,0.309356112,6.1236131,0
Cyprus,CYP,2003,0.55,35295.36498,0.308159371,6.83046446,0
Cyprus,CYP,2004,0.52,36576.87309,0.309776137,6.41800628,0
Cyprus,CYP,2005,0.49,37803.57553,0.310925582,6.3690867,0
Cyprus,CYP,2006,0.46,38930.61305,0.314194957,6.27810151,0
Cyprus,CYP,2007,0.43,40053.41379,0.310785222,6.05253416,0
Cyprus,CYP,2008,0.4,40484.61491,0.309283542,6.89217292,0
Cyprus,CYP,2009,0.38,38618.00937,0.311863948,7.40220132,0
Cyprus,CYP,2010,0.35,38379.0904,0.304600804,7.2339653,0
Cyprus,CYP,2011,0.33,37562.44914,0.308884724,7.53731961,0
Cyprus,CYP,2012,0.32,35719.3218,0.304502193,7.43887767,0
Cyprus,CYP,2013,0.3,33456.28909,0.292463947,7.45866684,0
Cyprus,CYP,2014,0.29,33207.77071,0.281064724,7.36761162,0
Czechia,CZE,1995,0.85,22758.59681,0.213777541,6.6939823,1
Czechia,CZE,1996,0.77,23756.97839,0.210907415,6.4112513,1
Czechia,CZE,1997,0.7,23659.32079,0.210229845,6.40105384,1
Czechia,CZE,1998,0.64,23597.30618,0.202317134,6.41802925,1
Czechia,CZE,1999,0.59,23948.38503,0.197176494,6.34893158,1
Czechia,CZE,2000,0.55,24976.50632,0.194417103,6.31376242,1
Czechia,CZE,2001,0.52,25833.41467,0.18857739,6.42218784,1
Czechia,CZE,2002,0.5,26289.62614,0.184525444,6.79738309,1
Czechia,CZE,2003,0.48,27239.55944,0.182003505,7.13181689,1
Czechia,CZE,2004,0.46,28542.25482,0.179418647,6.90346859,1
Czechia,CZE,2005,0.43,30384.44665,0.172545989,6.93394326,1
Czechia,CZE,2006,0.41,32352.81297,0.16916658,6.69370303,1
Czechia,CZE,2007,0.39,33956.24598,0.16579767,6.522339,1
Czechia,CZE,2008,0.37,34580.44335,0.157836127,6.81889577,1
Czechia,CZE,2009,0.35,32782.61235,0.150674713,7.84539515,1
Czechia,CZE,2010,0.34,33483.13759,0.143315178,7.4318989,1
Czechia,CZE,2011,0.33,34002.18978,0.137488609,7.50106056,1
Czechia,CZE,2012,0.32,33688.09983,0.131963102,7.54794135,1
Czechia,CZE,2013,0.31,33661.46842,0.125188231,7.48649513,1
Czechia,CZE,2014,0.31,34386.70491,0.119267946,7.41091154,1
Democratic Republic of Congo,COD,1995,17.51,1039.752865,0.361460335,3.2506534,0
Democratic Republic of Congo,COD,1996,17.28,1000.689174,0.28102468,3.03382391,0
Democratic Republic of Congo,COD,1997,17.02,921.422433,0.263526587,3.6186459,0
Democratic Republic of Congo,COD,1998,16.71,885.7858948,0.307850496,4.26378754,0
Democratic Republic of Congo,COD,1999,16.35,828.2092557,0.518260293,3.80431781,0
Democratic Republic of Congo,COD,2000,15.95,751.5577568,0.415948875,1.44624365,0
Democratic Republic of Congo,COD,2001,15.52,715.6779282,0.349845148,2.66685774,0
Democratic Republic of Congo,COD,2002,15.07,715.4543989,0.735385394,2.5871639,0
Democratic Republic of Congo,COD,2003,14.61,732.5366287,0.401806906,3.20376686,0
Democratic Republic of Congo,COD,2004,14.13,757.6860992,0.27677647,3.33995801,0
Democratic Republic of Congo,COD,2005,13.67,778.9680436,0.270597468,3.14461623,0
Democratic Republic of Congo,COD,2006,13.2,794.429458,0.273664728,3.38568114,0
Democratic Republic of Congo,COD,2007,12.75,817.0695985,0.27830153,3.61073821,0
Democratic Republic of Congo,COD,2008,12.31,839.8155864,0.294578252,4.45778277,0
Democratic Republic of Congo,COD,2009,11.89,835.6117229,0.29648912,5.6131874,0
Democratic Republic of Congo,COD,2010,11.48,865.6840402,0.309646931,4.04297925,0
Democratic Republic of Congo,COD,2011,11.09,894.8265445,0.325946084,3.53486147,0
Democratic Republic of Congo,COD,2012,10.73,926.7878162,0.338578492,3.7652661,0
Democratic Republic of Congo,COD,2013,10.38,972.4559343,0.356944571,3.88677527,0
Democratic Republic of Congo,COD,2014,10.04,1029.790813,0.373234965,4.32823361,0
Denmark,DNK,1995,0.65,43015.67751,0.144711228,8.12529118,1
Denmark,DNK,1996,0.62,44013.38559,0.149045703,8.21149933,1
Denmark,DNK,1997,0.6,45260.13712,0.150538044,8.15091135,1
Denmark,DNK,1998,0.59,46096.36972,0.149101242,8.15613412,1
Denmark,DNK,1999,0.58,47298.53735,0.151352032,8.95363968,1
Denmark,DNK,2000,0.57,48907.0114,0.144700905,8.69908954,1
Denmark,DNK,2001,0.56,49133.2231,0.133899798,9.10017962,1
Denmark,DNK,2002,0.55,49204.89901,0.131275322,9.33288751,1
Denmark,DNK,2003,0.54,49262.64497,0.129796706,9.50939145,1
Denmark,DNK,2004,0.52,50446.5416,0.123771568,9.67486939,1
Denmark,DNK,2005,0.5,51483.27379,0.122027759,9.7699606,1
Denmark,DNK,2006,0.48,53322.289,0.116162249,9.92431629,1
Denmark,DNK,2007,0.45,53569.02802,0.116388854,9.98729401,1
Denmark,DNK,2008,0.44,52982.53174,0.112762995,10.18303034,1
Denmark,DNK,2009,0.42,50114.05005,0.109973437,11.47219769,1
Denmark,DNK,2010,0.41,50825.41229,0.101555029,11.08183797,1
Denmark,DNK,2011,0.41,51293.20618,0.096019876,10.86554541,1
Denmark,DNK,2012,0.41,51216.30941,0.086320155,10.9838191,1
Denmark,DNK,2013,0.41,51479.26645,0.082987046,11.24700751,1
Denmark,DNK,2014,0.41,52048.33549,0.085108791,10.80495696,1
Djibouti,DJI,2013,6.96,4028.43237,1.322519291,9.13982602,0
Djibouti,DJI,2014,6.75,4238.944355,1.330766527,10.56825612,0
Dominica,DMA,1995,1.59,8384.488924,0.823712358,5.85107017,0
Dominica,DMA,1996,1.6,8665.722436,0.829520288,5.86916299,0
Dominica,DMA,1997,1.61,8897.898208,0.843421122,5.99052114,0
Dominica,DMA,1998,1.64,9287.53573,0.850757952,5.7401763,0
Dominica,DMA,1999,1.66,9367.805224,0.848571099,5.7772693,0
Dominica,DMA,2000,1.7,9611.53337,0.757355726,4.67680993,0
Dominica,DMA,2001,1.74,9602.501686,0.909357949,4.61495217,0
Dominica,DMA,2002,1.78,9308.363873,1.048639739,4.71101985,0
Dominica,DMA,2003,1.84,9862.737606,1.070453285,4.58840093,0
Dominica,DMA,2004,1.9,10122.46625,1.077621744,4.31835019,0
Dominica,DMA,2005,1.97,10160.99441,1.131795028,4.5907974,0
Dominica,DMA,2006,2.05,10613.68924,1.143138751,4.54040177,0
Dominica,DMA,2007,2.13,11275.37812,1.175498124,4.66781159,0
Dominica,DMA,2008,2.23,12072.84744,1.223166693,4.54347143,0
Dominica,DMA,2009,2.33,11928.44473,1.317064435,5.259277,0
Dominica,DMA,2010,2.45,12003.76608,1.334251397,5.71976867,0
Dominica,DMA,2011,2.57,11971.02013,1.302879582,5.63311849,0
Dominica,DMA,2012,2.69,11837.236,1.280133758,5.35510714,0
Dominica,DMA,2013,2.82,11708.145,1.271163704,5.58003918,0
Dominica,DMA,2014,2.96,12216.53184,1.213069255,5.48583257,0
Dominican Republic,DOM,1995,4.88,7396.841992,2.643573423,5.2103532,0
Dominican Republic,DOM,1996,4.68,7707.395196,2.635114014,5.01460052,0
Dominican Republic,DOM,1997,4.5,8255.564811,2.703099403,5.26953146,0
Dominican Republic,DOM,1998,4.34,8670.437846,2.72351971,5.44041106,0
Dominican Republic,DOM,1999,4.2,9043.597783,2.717909635,5.66399715,0
Dominican Republic,DOM,2000,4.07,9322.139196,2.680515406,5.90216851,0
Dominican Republic,DOM,2001,3.96,9410.032484,2.625734703,5.59412454,0
Dominican Republic,DOM,2002,3.87,9690.598875,2.628421286,5.78862837,0
Dominican Republic,DOM,2003,3.78,9424.795253,2.697379432,5.53403296,0
Dominican Republic,DOM,2004,3.71,9533.318944,2.750215364,4.28073586,0
Dominican Republic,DOM,2005,3.65,10291.30322,2.856554987,4.26151651,0
Dominican Republic,DOM,2006,3.6,11087.48196,2.964528275,4.34435286,0
Dominican Republic,DOM,2007,3.55,11756.46662,3.076209163,4.34354051,0
Dominican Republic,DOM,2008,3.5,11980.83946,3.20804816,4.19632994,0
Dominican Republic,DOM,2009,3.45,11944.34813,3.371918402,4.41085261,0
Dominican Republic,DOM,2010,3.41,12782.45717,3.511850768,4.06246968,0
Dominican Republic,DOM,2011,3.37,13024.32852,3.523071453,4.21893383,0
Dominican Republic,DOM,2012,3.33,13219.69413,3.616369274,4.26412797,0
Dominican Republic,DOM,2013,3.27,13702.32121,3.690086051,4.11902833,0
Dominican Republic,DOM,2014,3.21,14499.63041,3.636538315,4.37577756,0
Ecuador,ECU,1995,4.02,8575.674915,3.195215045,3.39863636,0
Ecuador,ECU,1996,3.76,8539.337989,3.390633812,3.7410135,0
Ecuador,ECU,1997,3.51,8723.829028,3.496645491,3.71706789,0
Ecuador,ECU,1998,3.28,8826.386999,3.774064974,3.57834839,0
Ecuador,ECU,1999,3.07,8243.411048,3.977198131,3.80909529,0
Ecuador,ECU,2000,2.89,8176.344448,4.148922966,3.3786467,0
Ecuador,ECU,2001,2.73,8350.885328,4.31863292,3.85795035,0
Ecuador,ECU,2002,2.59,8541.672307,4.413011837,4.61526692,0
Ecuador,ECU,2003,2.48,8625.792511,4.413176012,6.46381498,0
Ecuador,ECU,2004,2.37,9178.418076,4.574161109,6.21729056,0
Ecuador,ECU,2005,2.27,9503.69469,4.670598615,5.87295184,0
Ecuador,ECU,2006,2.18,9757.375103,4.639711434,5.85722282,0
Ecuador,ECU,2007,2.09,9805.651213,4.59773518,5.93693781,0
Ecuador,ECU,2008,2,10257.39963,4.51644689,5.66029931,0
Ecuador,ECU,2009,1.91,10148.86595,4.35372941,5.57500385,0
Ecuador,ECU,2010,1.83,10340.9703,4.121052184,5.9021487,0
Ecuador,ECU,2011,1.75,10984.28377,3.786562718,5.9151677,0
Ecuador,ECU,2012,1.67,11431.37562,3.401725116,6.47936086,0
Ecuador,ECU,2013,1.61,11818.58683,3.07082556,7.28688971,0
Ecuador,ECU,2014,1.55,12078.47439,2.799386877,9.16108824,0
Egypt,EGY,1995,6.46,6483.315621,0.067533706,3.53650574,0
Egypt,EGY,1996,6.04,6671.089393,0.068062895,3.8968055,0
Egypt,EGY,1997,5.65,6897.521242,0.069247495,4.6100914,0
Egypt,EGY,1998,5.29,7138.212201,0.069413939,4.92653751,0
Egypt,EGY,1999,4.96,7422.835299,0.071586083,5.2573956,0
Egypt,EGY,2000,4.66,7744.715238,0.075785447,5.55075125,0
Egypt,EGY,2001,4.39,7867.50744,0.081083075,5.75054527,0
Egypt,EGY,2002,4.15,7905.41252,0.08796426,5.96959135,0
Egypt,EGY,2003,3.94,8007.645029,0.09599953,5.41204355,0
Egypt,EGY,2004,3.75,8184.065808,0.105161877,5.21090557,0
Egypt,EGY,2005,3.58,8397.032444,0.113138728,5.06260429,0
Egypt,EGY,2006,3.43,8814.14605,0.122685435,5.23956984,0
Egypt,EGY,2007,3.28,9274.977054,0.130007058,4.95043355,0
Egypt,EGY,2008,3.14,9763.504449,0.138394031,4.81986313,0
Egypt,EGY,2009,3,10031.03296,0.146069094,5.0088987,0
Egypt,EGY,2010,2.88,10340.07323,0.142031624,4.79725822,0
Egypt,EGY,2011,2.75,10302.44285,0.147928415,5.03966667,0
Egypt,EGY,2012,2.64,10301.10781,0.155556393,5.29360162,0
Egypt,EGY,2013,2.53,10290.19162,0.16748604,5.46252124,0
Egypt,EGY,2014,2.43,10353.6668,0.138341174,5.64211505,0
El Salvador,SLV,1995,4.45,6212.227536,10.22017742,6.37866428,0
El Salvador,SLV,1996,4.18,6195.504554,10.09970305,7.57816748,0
El Salvador,SLV,1997,3.93,6327.075635,10.14121943,8.20785503,0
El Salvador,SLV,1998,3.69,6437.340687,10.06289619,8.42542914,0
El Salvador,SLV,1999,3.47,6523.458846,9.616092703,8.16387259,0
El Salvador,SLV,2000,3.28,6548.63137,9.45985821,8.17035693,0
El Salvador,SLV,2001,3.1,6562.536213,8.949561983,8.01874114,0
El Salvador,SLV,2002,2.93,6626.992996,9.030051672,7.89933898,0
El Salvador,SLV,2003,2.77,6694.662204,9.181571489,7.60620874,0
El Salvador,SLV,2004,2.62,6720.966498,9.391682219,7.29741079,0
El Salvador,SLV,2005,2.48,6870.629839,9.624227275,7.19019921,0
El Salvador,SLV,2006,2.35,7136.855282,9.679975342,6.67646241,0
El Salvador,SLV,2007,2.23,7238.192144,9.661110018,6.31506264,0
El Salvador,SLV,2008,2.12,7392.846522,9.507077406,6.21326237,0
El Salvador,SLV,2009,2.02,7208.163309,9.347360053,6.83139755,0
El Salvador,SLV,2010,1.92,7328.71991,9.17184516,6.912477,0
El Salvador,SLV,2011,1.83,7575.63974,8.929495978,6.8080665,0
El Salvador,SLV,2012,1.74,7754.687992,15.27929155,6.70445412,0
El Salvador,SLV,2013,1.67,7892.436955,14.63734425,6.94580058,0
El Salvador,SLV,2014,1.59,7990.459574,14.65527321,6.77240285,0
Equatorial Guinea,GNQ,1995,17.13,1781.264878,0.410399606,5.38183325,0
Equatorial Guinea,GNQ,1996,16.95,2857.502271,0.414983071,4.44083118,0
Equatorial Guinea,GNQ,1997,16.71,6868.493172,0.420295563,3.18420482,0
Equatorial Guinea,GNQ,1998,16.4,8165.994032,0.423002672,4.27792987,0
Equatorial Guinea,GNQ,1999,16.04,9851.275584,0.433602336,2.758364,0
Equatorial Guinea,GNQ,2000,15.63,11176.51896,0.441255574,2.73288105,0
Equatorial Guinea,GNQ,2001,15.21,17523.54516,0.446797195,1.78308363,0
Equatorial Guinea,GNQ,2002,14.77,20084.34301,0.441898837,2.05102618,0
Equatorial Guinea,GNQ,2003,14.33,21944.50566,0.445925338,2.22972919,0
Equatorial Guinea,GNQ,2004,13.88,29004.18672,0.438863665,2.39764528,0
Equatorial Guinea,GNQ,2005,13.43,32390.20744,0.443627431,1.63062912,0
Equatorial Guinea,GNQ,2006,12.97,33330.89057,0.487271282,2.12883668,0
Equatorial Guinea,GNQ,2007,12.49,36685.34335,0.491354899,2.24801409,0
Equatorial Guinea,GNQ,2008,12.03,41249.48658,0.485768922,2.311263,0
Equatorial Guinea,GNQ,2009,11.58,39914.17531,0.504182922,5.32060059,0
Equatorial Guinea,GNQ,2010,11.17,34732.21915,0.502209434,3.83919384,0
Equatorial Guinea,GNQ,2011,10.79,35377.73649,0.482919564,3.29221335,0
Equatorial Guinea,GNQ,2012,10.42,36671.35744,0.488342979,4.00084211,0
Equatorial Guinea,GNQ,2013,10.07,33678.73784,0.507437583,3.73335792,0
Equatorial Guinea,GNQ,2014,9.74,32436.5535,0.560166379,3.80407904,0
Estonia,EST,1995,1.56,12738.03974,1.608881211,6.31814012,0
Estonia,EST,1996,1.47,13565.45742,1.46276082,6.57390761,0
Estonia,EST,1997,1.38,15511.24418,1.384315914,6.1883056,0
Estonia,EST,1998,1.28,16339.12305,1.369682124,5.55535904,0
Estonia,EST,1999,1.19,16225.35303,1.269299784,5.85598582,0
Estonia,EST,2000,1.09,17778.96558,1.165077351,5.2816118,0
Estonia,EST,2001,1.01,18962.47685,1.151749699,4.85382046,0
Estonia,EST,2002,0.92,20381.07158,1.048951001,4.8440834,0
Estonia,EST,2003,0.85,22061.27182,0.93218011,4.91867721,0
Estonia,EST,2004,0.78,23695.49293,0.847769388,5.13198242,0
Estonia,EST,2005,0.71,26093.15911,0.790806447,5.01934025,0
Estonia,EST,2006,0.65,28798.40262,0.74318476,5.01483256,0
Estonia,EST,2007,0.59,31121.11976,0.707484968,5.15908483,0
Estonia,EST,2008,0.54,29616.69051,0.630291514,6.05608547,0
Estonia,EST,2009,0.5,25390.75397,0.566497629,6.93238582,0
Estonia,EST,2010,0.46,26133.38181,0.512417465,6.24878186,0
Estonia,EST,2011,0.42,28159.58027,0.500150391,5.8320426,0
Estonia,EST,2012,0.39,29139.52702,0.481222766,6.36428657,0
Estonia,EST,2013,0.36,29637.08738,0.429521929,6.48178731,0
Estonia,EST,2014,0.34,30602.59549,0.407014295,6.37929421,0
Eswatini,SWZ,1995,8.37,5258.970184,2.760228689,4.96022014,0
Eswatini,SWZ,1996,8.96,5353.189064,2.60097463,5.40336559,0
Eswatini,SWZ,1997,9.54,5416.683981,2.383479233,5.11770422,0
Eswatini,SWZ,1998,10.06,5464.120952,2.213395607,5.50584997,0
Eswatini,SWZ,1999,10.53,5545.102739,2.041437806,5.32938564,0
Eswatini,SWZ,2000,10.97,5579.136559,1.917939168,5.25519849,0
Eswatini,SWZ,2001,11.28,5592.506037,1.799712557,5.11405331,0
Eswatini,SWZ,2002,11.46,5806.266934,1.72138021,5.15565081,0
Eswatini,SWZ,2003,11.6,6009.495427,1.644323126,5.70622138,0
Eswatini,SWZ,2004,11.67,6206.091798,1.608518498,5.88376476,0
Eswatini,SWZ,2005,11.67,6551.010153,1.613830935,6.79799069,0
Eswatini,SWZ,2006,10.88,6906.564442,1.627765924,6.81322502,0
Eswatini,SWZ,2007,10.49,7167.543132,1.651703671,7.0494846,0
Eswatini,SWZ,2008,10.3,7176.213469,1.68091688,8.19474448,0
Eswatini,SWZ,2009,9.67,7236.734699,1.710723572,8.46365405,0
Eswatini,SWZ,2010,8.66,7459.227976,1.773158005,8.46995395,0
Eswatini,SWZ,2011,7.7,7575.715587,1.881345595,8.61329306,0
Eswatini,SWZ,2012,7.1,7930.468678,1.952462502,8.75829595,0
Eswatini,SWZ,2013,6.8,8179.485766,2.035439849,9.65813772,0
Eswatini,SWZ,2014,6.69,8192.527953,2.183550163,9.25193954,0
Ethiopia,ETH,1995,17.09,676.5866588,1.029998505,2.95660882,0
Ethiopia,ETH,1996,16.44,736.9477942,0.916917481,2.9185687,0
Ethiopia,ETH,1997,15.81,737.3295543,0.911335173,3.200776,0
Ethiopia,ETH,1998,15.21,691.2163745,0.980853122,3.73468837,0
Ethiopia,ETH,1999,14.62,706.1643402,0.839349996,3.95586855,0
Ethiopia,ETH,2000,14.03,727.7666847,0.863889198,4.36421528,0
Ethiopia,ETH,2001,13.43,765.8093799,0.905137325,4.26258377,0
Ethiopia,ETH,2002,12.8,755.4346892,0.883138156,4.72945755,0
Ethiopia,ETH,2003,12.16,718.3330239,0.890675502,4.63536942,0
Ethiopia,ETH,2004,11.52,793.0937535,0.891611122,4.23459837,0
Ethiopia,ETH,2005,10.88,862.3553419,0.923178551,4.20170809,0
Ethiopia,ETH,2006,10.28,929.6944434,0.953738415,4.46674967,0
Ethiopia,ETH,2007,9.71,1008.135323,0.98669725,4.69032041,0
Ethiopia,ETH,2008,9.17,1086.699475,1.054961896,4.28069284,0
Ethiopia,ETH,2009,8.67,1150.206044,1.078014949,4.40929621,0
Ethiopia,ETH,2010,8.2,1259.022581,1.107136402,6.86140983,0
Ethiopia,ETH,2011,7.76,1360.938522,1.150439615,6.54770287,0
Ethiopia,ETH,2012,7.34,1437.376607,1.188565716,5.76934846,0
Ethiopia,ETH,2013,6.95,1545.177956,1.203736709,5.19220468,0
Ethiopia,ETH,2014,6.58,1656.634489,1.232286414,4.88431325,0
Fiji,FJI,1995,2.47,9019.28071,0.56150523,3.11363329,1
Fiji,FJI,1996,2.42,9344.222531,0.5752271,3.27231193,1
Fiji,FJI,1997,2.38,9042.425594,0.59161447,3.53182738,1
Fiji,FJI,1998,2.34,9075.125676,0.621530026,3.18470345,1
Fiji,FJI,1999,2.3,9798.37655,0.646723205,3.14455216,1
Fiji,FJI,2000,2.27,9575.878839,0.666815564,3.86874867,1
Fiji,FJI,2001,2.25,9732.451284,0.680409934,3.28148396,1
Fiji,FJI,2002,2.24,10027.45488,0.677735777,3.48156111,1
Fiji,FJI,2003,2.24,10117.54055,0.636399916,3.35233567,1
Fiji,FJI,2004,2.26,10630.50514,0.605173301,3.60774412,1
Fiji,FJI,2005,2.3,10656.16323,0.606789404,3.60776119,1
Fiji,FJI,2006,2.33,10771.45746,0.595507703,3.83604195,1
Fiji,FJI,2007,2.36,10573.61689,0.577602069,3.74015968,1
Fiji,FJI,2008,2.37,10566.92605,0.566873972,3.67865292,1
Fiji,FJI,2009,2.37,10319.38925,0.557491159,4.25794871,1
Fiji,FJI,2010,2.37,10547.9304,0.555989719,4.22789631,1
Fiji,FJI,2011,2.36,10787.66056,0.55269738,4.05573589,1
Fiji,FJI,2012,2.36,10919.49717,0.547496821,4.16378175,1
Fiji,FJI,2013,2.37,11429.35522,0.538244395,4.26284098,1
Fiji,FJI,2014,2.4,12057.98713,0.529077774,4.48749874,1
Finland,FIN,1995,0.52,31499.80578,0.336520237,7.84986061,1
Finland,FIN,1996,0.49,32548.01516,0.33855769,8.03312617,1
Finland,FIN,1997,0.47,34506.77188,0.327398098,7.71484885,1
Finland,FIN,1998,0.46,36293.39156,0.315816888,7.35005359,1
Finland,FIN,1999,0.44,37795.05776,0.320254626,7.37327066,1
Finland,FIN,2000,0.43,39894.19446,0.314684515,7.21904777,1
Finland,FIN,2001,0.42,40842.34177,0.306466771,7.42501005,1
Finland,FIN,2002,0.41,41439.01923,0.286674912,7.80782855,1
Finland,FIN,2003,0.4,42168.69347,0.278545043,8.15119542,1
Finland,FIN,2004,0.39,43724.96612,0.286261072,8.20952406,1
Finland,FIN,2005,0.38,44786.90966,0.274006971,8.42946509,1
Finland,FIN,2006,0.36,46412.20035,0.261494083,8.38132513,1
